age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
33,private,bachelors,13,never-married,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
25,private,assoc-acdm,12,never-married,tech-support,not-in-family,white,female,30,united-states,<=50k
20,private,hs-grad,9,never-married,other-service,not-in-family,white,male,40,united-states,<=50k
23,private,hs-grad,9,never-married,adm-clerical,own-child,black,male,40,united-states,<=50k
55,empty,hs-grad,9,separated,empty,not-in-family,black,female,40,united-states,<=50k
41,self-emp-not-inc,some-college,10,divorced,craft-repair,not-in-family,white,male,50,united-states,<=50k
54,self-emp-not-inc,hs-grad,9,widowed,craft-repair,not-in-family,white,male,35,united-states,<=50k
25,private,hs-grad,9,never-married,craft-repair,not-in-family,white,male,50,united-states,<=50k
19,private,some-college,10,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k
24,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,37,united-states,<=50k
56,federal-gov,bachelors,13,never-married,transport-moving,not-in-family,black,male,65,united-states,<=50k
21,local-gov,some-college,10,never-married,other-service,not-in-family,white,female,40,united-states,<=50k
34,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,black,male,40,united-states,<=50k
19,private,hs-grad,9,never-married,adm-clerical,own-child,white,male,40,united-states,<=50k
21,empty,some-college,10,never-married,empty,not-in-family,white,male,45,united-states,<=50k
48,private,hs-grad,9,separated,adm-clerical,not-in-family,white,female,40,united-states,<=50k
34,private,bachelors,13,never-married,other-service,not-in-family,white,male,40,united-states,<=50k
31,private,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,40,united-states,<=50k
36,private,hs-grad,9,never-married,other-service,not-in-family,black,female,40,united-states,<=50k
27,private,hs-grad,9,never-married,other-service,not-in-family,white,male,40,united-states,<=50k
27,private,some-college,10,never-married,craft-repair,own-child,asian-pac-islander,male,40,philippines,<=50k
35,private,bachelors,13,divorced,sales,not-in-family,white,female,65,united-states,<=50k
31,self-emp-not-inc,bachelors,13,married-spouse-absent,exec-managerial,not-in-family,white,male,60,united-states,<=50k
27,federal-gov,hs-grad,9,never-married,craft-repair,not-in-family,black,male,40,united-states,<=50k
28,local-gov,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
42,private,hs-grad,9,divorced,transport-moving,not-in-family,white,male,46,united-states,<=50k
44,private,some-college,10,separated,exec-managerial,not-in-family,white,male,45,england,<=50k
41,private,bachelors,13,divorced,sales,not-in-family,white,male,56,united-states,<=50k
28,private,bachelors,13,never-married,tech-support,not-in-family,white,female,35,united-states,<=50k
41,federal-gov,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k
35,private,10th,6,widowed,other-service,not-in-family,black,female,40,united-states,<=50k
58,private,masters,14,divorced,adm-clerical,not-in-family,white,female,45,united-states,<=50k
40,private,hs-grad,9,divorced,machine-op-inspct,not-in-family,white,male,48,united-states,<=50k
31,private,assoc-voc,11,never-married,transport-moving,own-child,white,male,60,united-states,<=50k
30,private,hs-grad,9,never-married,sales,not-in-family,white,female,40,united-states,<=50k
32,private,some-college,10,separated,tech-support,not-in-family,amer-indian-eskimo,male,40,united-states,<=50k
25,private,some-college,10,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k
34,private,hs-grad,9,never-married,transport-moving,own-child,white,male,40,united-states,<=50k
56,private,some-college,10,divorced,exec-managerial,not-in-family,white,female,40,united-states,<=50k
45,private,hs-grad,9,divorced,other-service,not-in-family,white,male,40,united-states,<=50k
50,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k
27,private,10th,6,never-married,sales,other-relative,white,male,40,united-states,<=50k
51,private,some-college,10,married-civ-spouse,sales,husband,white,male,40,united-states,>50k
40,private,assoc-acdm,12,married-civ-spouse,tech-support,husband,white,male,60,united-states,>50k
41,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,>50k
49,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
37,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
36,self-emp-inc,bachelors,13,married-civ-spouse,exec-managerial,wife,white,female,45,united-states,>50k
35,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,80,united-states,>50k
29,self-emp-inc,hs-grad,9,married-civ-spouse,sales,wife,white,female,25,united-states,>50k
50,private,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,40,united-states,>50k
46,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,>50k
44,self-emp-not-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
42,local-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
38,federal-gov,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
45,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,55,united-states,>50k
43,local-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k
47,self-emp-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k
58,self-emp-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
48,private,prof-school,15,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
42,local-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,48,united-states,>50k
55,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
51,private,10th,6,married-civ-spouse,sales,husband,white,male,40,united-states,>50k
32,private,masters,14,married-civ-spouse,exec-managerial,husband,black,male,40,united-states,>50k
45,local-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
56,private,masters,14,married-civ-spouse,craft-repair,husband,white,male,44,united-states,>50k
38,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k
45,private,assoc-voc,11,married-civ-spouse,sales,husband,white,male,50,united-states,>50k
49,private,masters,14,married-civ-spouse,prof-specialty,wife,white,female,40,united-states,>50k
36,private,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
49,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
30,private,doctorate,16,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,40,china,>50k
42,self-emp-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
55,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
34,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
54,private,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
42,self-emp-not-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,70,united-states,>50k
25,local-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
55,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
58,state-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
62,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,60,united-states,>50k
43,self-emp-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
57,local-gov,masters,14,married-civ-spouse,prof-specialty,wife,black,female,40,united-states,>50k
42,self-emp-inc,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k
63,self-emp-not-inc,bachelors,13,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,32,china,>50k
47,self-emp-not-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
37,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
40,private,bachelors,13,married-civ-spouse,sales,husband,white,male,60,united-states,>50k
43,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
43,state-gov,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,70,united-states,>50k
41,self-emp-not-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k
32,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k
47,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,>50k
39,federal-gov,some-college,10,married-civ-spouse,handlers-cleaners,husband,white,male,60,united-states,>50k
53,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
34,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
36,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
47,local-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,41,united-states,>50k
52,private,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
40,self-emp-not-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,amer-indian-eskimo,male,60,united-states,>50k
42,self-emp-inc,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
51,private,masters,14,married-civ-spouse,protective-serv,husband,white,male,40,united-states,>50k
55,private,masters,14,married-civ-spouse,tech-support,husband,white,male,20,united-states,>50k
38,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,99,united-states,>50k
52,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
60,federal-gov,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
55,private,assoc-voc,11,married-civ-spouse,prof-specialty,husband,white,male,50,germany,>50k
47,local-gov,masters,14,married-civ-spouse,exec-managerial,husband,black,male,50,united-states,>50k
46,private,masters,14,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
35,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,>50k
59,self-emp-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
57,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,>50k
46,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
46,federal-gov,masters,14,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
52,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
45,private,doctorate,16,married-civ-spouse,prof-specialty,wife,white,female,30,united-states,>50k
37,private,bachelors,13,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k
46,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
44,private,bachelors,13,married-civ-spouse,prof-specialty,husband,black,male,50,united-states,>50k
45,private,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
43,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,52,united-states,>50k
54,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
50,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
51,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,60,empty,>50k
45,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
36,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k
27,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k
36,private,bachelors,13,married-civ-spouse,sales,husband,white,male,35,united-states,>50k
53,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,55,united-states,>50k
51,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,35,united-states,>50k
28,private,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,24,united-states,>50k
47,self-emp-not-inc,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
45,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k
45,local-gov,masters,14,married-civ-spouse,prof-specialty,wife,white,female,35,united-states,>50k
39,self-emp-not-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
39,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
55,self-emp-not-inc,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
62,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,98,united-states,>50k
49,private,bachelors,13,married-civ-spouse,sales,husband,asian-pac-islander,male,50,south,>50k
53,self-emp-not-inc,masters,14,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
31,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,48,united-states,>50k
42,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,60,italy,>50k
39,private,bachelors,13,married-civ-spouse,transport-moving,husband,white,male,45,philippines,>50k
60,self-emp-not-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
26,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k
37,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k
45,state-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k
37,private,assoc-acdm,12,married-civ-spouse,sales,husband,white,male,45,united-states,>50k
32,private,bachelors,13,married-civ-spouse,sales,husband,white,male,45,united-states,>50k
