age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
28,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
23,private,hs-grad,9,never-married,sales,own-child,white,xale,40,united-states,<=50k
25,private,assoc-acdm,12,never-married,handlers-cleaners,own-child,white,male,20,united-states,<=50k
39,state-gov,assoc-acdm,12,divorced,prof-specialty,not-in-family,white,female,40,united-states,<=50k
41,local-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,35,united-states,<=50k
55,empty,masters,14,married-civ-spouse,empty,husband,white,male,40,united-states,>50k
32,private,hs-grad,9,maxried-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
3x,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,40,united-states,<=50k
35,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,maxe,40,united-states,<=50k
41,private,11th,7,,other-service,not-in-family,white,male,40,united-states,<=50k
25,private,bachelors,13,divorced,sales,not-in-family,white,female,40,united-states,<=50k
17,private,10th,6,never-married,handlers-cleaners,own-child,white,male,20,united-states,<=50k
31,private,bachelors,13,never-married,sales,not-in-family,white,male,40,united-states,<=50k
48,federxl-gov,7th-8th,4,married-spouse-absent,handlers-cleaners,unmarried,white,male,40,united-states,<=50k
48,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k
43,private,hs-grad,9,never-married,other-service,not-in-family,black,male,40,haiti,<=50k
51,private,masters,14,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,40,india,<=50k
25,private,bachelors,13,never-married,sales,own-child,white,female,40,united-states,<=x0k
26,private,11th,7,divorced,craft-repair,not-in-family,white,female,40,united-states,<=50k
38,private,some-college,10,married-civ-spouse,sales,husband,white,male,60,united-states,<=50k
31,private,hs-grad,9,never-married,other-service,own-child,white,female,30,united-states,<=50k
17,empty,11th,7,never-married,empty,own-child,black,female,4x,united-states,<=50k
50,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,5x,united-states,>50k
57,,hs-grad,9,married-civ-spouse,other-service,husband,white,male,78,united-states,<=50k
25,private,hs-grad,9,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k
37,local-gov,some-college,10,never-married,adm-clerical,unmarried,black,female,40,united-states,<=50k
27,private,hs-grad,9,divorced,handlers-cleaners,not-in-family,white,male,40,united-states,<=50k
21,empty,hs-grad,9,never-married,empty,other-relative,asian-pac-islander,female,24,united-states,<=50k
52,private,10th,6,married-civ-spouse,handlers-cleaners,husxand,white,male,45,united-states,<=50k
31,private,bachelors,13,married-civ-spouse,tech-support,husband,white,male,43,united-states,>50k
28,private,some-college,10,never-married,prof-specialty,not-in-family,black,female,50,united-states,<=50k
57,self-emp-not-inc,some-college,10,married-civ-spouse,tech-support,husband,white,male,38,united-states,>50k
38,self-emp-not-inc,assoc-voc,11,divorced,other-service,unmarried,white,female,40,united-states,<=50k
38,private,bachelors,13,never-married,adm-clerical,not-in-family,white,female,35,united-states,<=50k
18,empty,11th,7,never-married,empty,unmarried,black,female,50,united-states,<=50k
40,private,some-college,10,divorced,handlers-cleaners,not-in-family,amer-indian-eskimo,female,84,united-states,<x50k
57,private,doctorate,16,married-civ-spouse,tech-support,husband,white,male,40,germany,>50k
61,empty,hs-grad,9,divorced,empty,not-in-family,white,male,40,united-states,<=50k
20,empty,assoc-acdm,12,never-married,empty,not-in-family,white,male,20,united-states,<=50k
54,state-gov,hs-grad,9,widowed,exec-managerial,not-in-family,white,female,40,united-states,<=50k
4x,private,masters,14,married-civ-spouse,prof-specialty,wife,asian-pac-islander,female,50,south,<=50k
25,private,hs-grad,9,never-married,transport-moving,own-child,white,male,40,xnited-states,<=50k
54,local-gov,hs-grad,,married-civ-spouse,other-service,wife,white,female,35,united-states,<=50k
65,private,some-college,10,widowed,adm-clerical,not-in-family,white,female,15,united-states,<=50k
45,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,45,united-states,<=50k
36,private,hs-grad,9,divorced,sales,not-in-family,white,female,40,united-states,<=50k
47,private,some-college,10,divorced,adm-clerical,not-in-family,white,female,40,united-stxtes,<=50k
51,private,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,,male,45,united-states,>50k
20,private,hs-grad,9,married-civ-spoxse,craft-repair,husband,white,male,40,united-states,<=50k
34,private,some-college,10,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k
27,state-gov,bachelors,13,never-married,prof-specialty,not-in-family,whxte,male,50,united-states,<=50k
59,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k
33,private,prof-school,15,never-married,prof-specialty,not-in-family,white,male,40,united-states,>50k
48,private,hs-grad,9,married-cxv-spouse,prof-specialty,husband,white,male,40,united-states,>50k
23,private,some-college,10,separated,craft-repair,not-in-family,white,male,40,united-states,<=50k
19,private,hs-grad,9,never-married,other-service,not-in-family,white,female,30,united-states,<=50k
39,local-gov,11th,7,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k
27,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,white,male,62,united-states,<=50k
49,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,50,united-sxates,>50k
27,empty,some-college,10,divorced,empty,own-child,black,female,40,united-states,<=50k
37,private,assoc-voc,11,married-civ-spouse,adm-clerical,wife,black,fexale,48,united-states,>50k
65,empty,bachelors,13,married-civ-spouse,empty,husband,white,male,40,united-states,<=50k
22,private,11th,7,never-married,sales,unmarried,white,female,2x,united-states,<=50k
57,self-emp-inc,hs-grad,9,separated,farming-fishing,not-in-family,white,male,60,united-states,>50k
25,private,hs-grad,9,never-married,other-service,not-in-family,white,fexale,40,united-states,<=50k
28,local-gov,9th,5,married-civ-spouse,craft-repair,husband,black,male,40,trinadad&tobago,>50k
43,private,5th-6th,3,married-civ-spouse,machine-op-inspct,wife,asian-pac-islander,female,40,vietnam,>50k
40,private,some-college,10,married-civ-spouse,,husband,white,male,45,united-states,>50k
47,federal-gov,bachelors,13,married-spouse-absent,exec-managerial,not-in-family,white,male,60,united-states,>50k
47,federal-gov,some-college,10,married-civ-spouse,adm-clerical,husbaxd,white,male,40,united-states,<=50k
17,empty,10th,6,never-married,empty,own-child,white,male,40,united-states,<=50k
49,private,hs-grad,9,divorced,craft-repair,unmarried,white,male,40,united-states,<=50k
34,private,assoc-acdm,12,never-married,craft-repair,own-child,black,female,40,united-states,<=50k
39,private,some-college,10,divorced,adm-clerical,unmarried,amer-indian-eskimo,female,40,unxted-states,<=50k
42,private,hs-grad,9,divorced,adm-clerical,unmarried,white,female,35,united-states,<=50k
40,local-gov,hs-grad,9,never-married,protective-serv,not-in-family,white,male,42,united-states,<=50k
32,private,some-college,10,divorced,farming-fishing,not-in-family,white,female,54,united-states,<=50k
21,private,hs-grad,9,never-married,handlers-cleaners,not-in-family,black,female,40,united-states,<=50k
20,private,11th,7,married-civ-spouse,handlers-cleaners,other-relative,white,male,35,united-states,<=50k
29,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
31,empty,11th,7,,empty,not-in-family,black,male,40,united-states,<=50k
27,private,hs-grad,,never-married,sales,own-child,asian-pac-islander,male,40,united-states,<=50k
46,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k
47,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,65,united-states,>50k
24,privxte,10th,6,married-civ-spouse,other-service,husband,white,male,40,mexico,<=50k
30,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,42,united-states,<=50k
57,private,hs-grad,9,marrixd-civ-spouse,sales,husband,white,male,40,united-states,<=50k
35,federal-gov,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
46,private,prof-school,15,married-civ-spouse,prof-specialty,husband,black,male,4x,united-states,>50k
24,private,assoc-acdm,12,divorced,other-service,own-child,white,female,30,,<=50k
32,private,11th,7,never-married,priv-house-serv,unmarried,black,female,40,united-states,<=50k
19,private,some-college,10,never-married,exec-managerial,own-child,white,male,40,united-states,<=50k
29,state-gov,assoc-voc,11,never-married,tech-support,not-in-family,white,female,64,united-states,<=50k
55,private,masters,14,married-civ-spouse,tech-support,husband,white,male,20,united-states,>x0k
25,private,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,<=50k
37,private,assoc-voc,11,married-civ-spouse,tech-support,wife,white,female,24,united-states,>50k
21,empty,some-college,10,never-married,empty,own-child,white,male,16,united-states,<=50k
56,private,7th-8th,4,divorced,machine-op-inspct,not-in-family,white,female,40,united-states,<=50k
45,self-emp-inc,5th-6th,3,married-civ-spouse,craft-repair,husband,white,male,40,empty,>50k
19,private,hs-grad,9,never-married,machine-op-inspct,own-child,xhite,male,35,united-states,<=50k
30,private,assoc-acdm,12,married-civ-spouse,transport-moving,wife,whixe,female,37,united-states,>50k
32,private,baxhelors,13,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k
51,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,wxite,male,60,united-states,>50k
40,pxivate,hs-grad,9,separated,adm-clerical,unmarried,white,female,45,united-states,<=50k
23,private,some-college,10,married-civ-spouse,craft-repair,husband,,male,40,united-states,<=50k
19,private,hs-grad,9,never-married,other-service,own-child,white,male,20,united-states,<=50k
70,private,assoc-voc,11,married-civ-spouse,machine-op-inspct,husband,,male,50,united-states,>50k
21,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,35,united-states,<=50k
58,private,some-college,10,widowed,craft-repair,not-in-family,white,male,40,united-states,<=50k
51,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,,<=50k
37,private,assoc-voc,11,married-civ-spouse,prof-specialty,husband,white,male,48,united-states,>50k
24,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,50,united-states,<=50k
31,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,45,united-states,<=50k
67,federal-gov,hs-grad,9,xidowed,other-service,unmarried,white,male,40,united-states,<=50k
22,private,hs-grad,9,married-civ-spousx,machine-op-inspct,husband,white,male,40,united-states,<=50k
45,private,assoc-voc,11,married-civ-spouse,craft-repair,xusband,white,male,40,canada,>50k
22,private,some-college,10,married-civ-spouse,transport-moving,husband,white,male,48,united-states,>50k
29,private,hs-grad,9,,transport-moving,husband,white,male,40,united-states,<=50k
54,local-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k
19,xrivate,hs-grad,9,never-married,farming-fishing,own-child,white,male,40,united-states,<=50k
30,privxte,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,45,united-states,<=50k
23,empty,assoc-acdm,12,never-married,empty,own-child,white,male,20,united-states,<=50k
62,localxgov,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,>50k
41,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,48,united-states,>50k
28,self-emp-inc,11th,7,married-civ-spouse,craft-repair,husband,white,male,50,united-states,x50k
50,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,30,united-states,<=50k
43,private,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
54,local-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,xale,50,united-states,<=50k
47,private,hs-grad,9,divorced,adm-clerical,not-in-family,white,female,x0,united-states,<=50k
41,private,hs-grad,9,married-civ-spouse,machine-op-inspct,wife,black,female,40,empty,<=50k
52,private,hs-grad,9,divorced,machine-op-inspct,not-in-family,white,female,,united-states,<=50k
36,private,bachelors,13,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,4x,empty,<=50k
17,empty,10th,6,never-mxrried,empty,own-child,white,female,15,united-states,<=50k
42,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,24,united-states,<=50k
39,private,some-college,,divorced,tech-support,not-in-family,white,female,40,poland,<=50k
45,private,hs-grad,9,dixorced,other-service,unmarried,white,female,40,united-states,<=50k
41,private,some-cxllege,10,married-civ-spouse,transport-moving,husband,white,male,65,united-states,>50k
4x,empty,some-college,10,divorced,empty,unmarried,white,female,10,poland,<=50k
26,,some-college,10,never-married,machine-op-inspct,not-in-family,asian-pac-islander,male,40,philippines,<=50k
20,private,11th,7,never-married,sales,own-child,white,female,25,united-states,<=50k
48,private,some-college,10,never-married,exec-managerial,not-in-family,white,female,40,ireland,>50k
40,private,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,<=50k
25,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,30,united-states,<=50k
52,private,some-college,10,widowed,xther-service,unmarried,black,female,40,empty,<=50k
22,private,some-college,10,never-married,handlers-cleaners,own-child,black,male,1x,united-states,<=50k
42,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k
41,private,some-college,10,divorced,craft-repair,not-in-family,white,male,40,united-states,>50k
51,self-emp-not-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,45,united-states,>50k
44,empty,10th,6,,empty,husband,white,male,40,united-states,<=50k
37,private,bachelors,13,never-marxied,machine-op-inspct,not-in-family,black,male,32,united-states,<=50k
74,private,maxters,14,divorced,sales,not-in-family,white,female,10,united-states,<=50k
