age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,hoursperweek,country,income
32,self-emp-not-inc,10th,6,married-civ-spouse,exec-mxnagerial,husband,white,male,45,united-states,<=50k:0
40,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,50,united-stxtes,>50k:0
31,private,some-college,10,never-married,adm-clerical,not-in-fxmily,white,male,40,germany,<=50k:0
17,private,10th,6,never-married,sales,own-child,white,female,10,united-states,<=x0k:0
44,private,some-cxllege,10,divorced,adm-clerical,own-child,white,male,40,united-states,>50k:0
38,private,assoc-acdm,12,married-civ-spouse,exec-managerxal,wife,white,female,40,united-states,>50k:0
37,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,4x,united-states,<=50k:0
49,local-gov,some-college,10,divorced,adm-clerical,not-in-family,white,female,44,united-sxates,<=50k:0
32,empty,hs-grad,9,married-civ-spouse,empty,husband,white,male,40,empty,<=5xk:0
28,private,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,40,united-states,<=50k:0
45,private,assoc-voc,x1,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k:0
36,self-emp-not-inc,bachelors,13,never-married,craft-repair,own-child,white,male,40,united-states,<=x0k:0
38,federal-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,iran,>50k:0
2x,federal-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,male,40,united-states,<=50k:0
67,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,40,canada,>50k:0
18,private,hs-grad,9,never-married,xales,own-child,white,female,40,united-states,<=50k:0
18,private,12th,8,never-married,sales,own-xhild,white,male,14,united-states,<=50k:0
x5,private,hs-grad,9,separated,handlers-cleaners,unmarried,white,male,40,united-states,<=50k:0
20,private,12th,8,never-married,sales,not-in-family,white,fxmale,55,united-states,<=50k:0
44,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,56,united-states,>50x:0
37,private,hs-gxad,9,married-civ-spouse,craft-repair,husband,white,male,50,united-states,<=50k:0
34,private,bachelors,13,married-civ-spouse,exec-managerial,husband,whixe,male,40,united-states,<=50k:0
50,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,65,united-states,>50k:0
1x,state-gov,some-college,10,never-married,prof-specialty,own-child,white,male,40,united-states,<=50k:0
38,self-emp-inc,some-coxlege,10,married-civ-spouse,craft-repair,husband,white,male,38,united-states,<=50k:0
x9,private,hs-grad,9,divorced,exec-managerial,not-in-family,white,female,40,united-states,<=50k:0
31,private,hs-grad,9,divorced,exec-managerial,unmarried,black,female,40,united-states,x=50k:0
23,private,hs-grad,9,never-married,transport-moving,own-child,xhite,male,40,united-states,<=50k:0
62,self-emp-not-inc,hs-grad,x,married-civ-spouse,sales,husband,white,male,90,united-states,>50k:0
43,private,11th,7,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=x0k:0
20,private,some-college,10,never-married,adm-clerical,own-child,white,female,25,united-states,<=5xk:0
50,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,50,united-states,<=5xk:0
39,local-gov,hs-grad,9,separated,protective-serv,not-in-family,whitx,male,40,united-states,<=50k:0
18,pxivate,10th,6,never-married,other-service,own-child,white,female,15,united-states,<=50k:0
24,private,some-college,10,never-married,machine-op-inspxt,not-in-family,white,male,40,united-states,<=50k:0
24,private,hs-grad,9,never-married,craft-repair,own-child,black,male,x0,united-states,<=50k:0
28,prixate,hs-grad,9,never-married,other-service,other-relative,other,male,48,mexico,<=50k:0
4x,private,7th-8th,4,married-civ-spouse,craft-repair,husband,black,male,60,united-states,>50k:0
41,self-emp-not-inc,assoc-acdm,12,married-civ-spouse,craft-repair,hxsband,white,male,40,united-states,>50k:0
49,xederal-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k:0
17,local-gov,10th,6,never-married,protective-serv,own-child,whxte,female,40,united-states,<=50k:0
18,private,12th,x,never-married,other-service,own-child,white,male,15,united-states,<=50k:0
31,empty,hs-grad,9,widowed,empty,unmarried,white,female,x6,united-states,<=50k:0
28,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,46,united-states,<=50k:0
28,private,hs-grad,x,never-married,exec-managerial,not-in-family,asian-pac-islander,female,40,england,<=50k:0
28,private,some-college,10,married-civ-spouse,sales,husband,white,male,55,united-states,>50k:0
36,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=x0k:0
41,private,assoc-voc,11,married-civ-spouse,sales,husband,white,male,4x,united-states,>50k:0
36,private,hs-grad,9,sxparated,adm-clerical,not-in-family,white,female,38,united-states,<=50k:0
64,self-emp-not-inc,masters,14,divorced,prof-specialty,not-in-family,wxite,male,50,united-states,<=50k:0
43,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husbaxd,white,male,40,united-states,<=50k:0
48,private,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,40,united-xtates,>50k:0
59,private,hs-grad,x,divorced,other-service,not-in-family,white,female,38,united-states,<=50k:0
24,private,bachelors,13,never-married,sales,own-child,white,female,40,unixed-states,<=50k:0
44,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,35,united-xtates,>50k:0
33,private,7th-8th,x,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k:0
46,local-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,48,united-states,>x0k:0
33,private,12xh,8,separated,adm-clerical,unmarried,white,female,40,united-states,<=50k:0
26,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,black,xale,40,united-states,<=50k:0
24,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,x8,united-states,<=50k:0
32,private,assoc-acdm,12,divorced,xales,not-in-family,white,male,48,united-states,<=50k:0
42,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,hxsband,black,male,25,jamaica,<=50k:0
46,private,some-college,10,separated,sales,not-in-family,white,male,4x,united-states,<=50k:0
33,private,bachelors,x3,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k:0
23,private,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,32,united-states,<x50k:0
47,private,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50x:0
41,private,bachelors,13,married-civ-spouse,protective-serx,husband,white,male,60,united-states,>50k:0
32,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,maxe,48,united-states,<=50k:0
39,private,some-xollege,10,divorced,exec-managerial,unmarried,white,female,40,united-states,<=50k:0
28,private,hs-grad,9,married-civxspouse,sales,husband,white,male,50,united-states,<=50k:0
29,local-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,black,male,4x,united-states,<=50k:0
38,self-emp-ixc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k:0
40,private,x0th,6,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k:0
65,self-emp-inc,11th,7,married-civ-spouse,exec-managerial,husband,white,malx,35,united-states,>50k:0
32,privatx,some-college,10,never-married,adm-clerical,not-in-family,white,female,40,united-states,<=50k:0
35,private,some-college,10,divorced,exxc-managerial,not-in-family,white,female,70,united-states,<=50k:0
36,local-gov,bachelors,13,married-civ-spouse,adm-clerical,husband,white,maxe,40,united-states,<=50k:0
52,private,hs-grad,9,married-civ-spouse,sales,husband,whxte,male,36,united-states,<=50k:0
55,empty,masters,1x,married-civ-spouse,empty,husband,white,male,50,united-states,>50k:0
53,federalxgov,some-college,10,divorced,adm-clerical,not-in-family,white,male,45,united-states,<=50k:0
x3,private,hs-grad,9,divorced,protective-serv,not-in-family,white,male,70,united-states,<=50k:0
33,private,hs-grad,9,never-married,adm-clerical,not-in-family,black,mxle,40,united-states,<=50k:0
52,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,malx,55,canada,>50k:0
42,self-emp-not-inc,bachelors,13,married-civ-spouse,sales,husband,white,maxe,60,united-states,<=50k:0
25,private,12th,8,married-civ-spouse,farming-fishing,husband,other,male,60,mexico,<=5xk:0
40,private,some-college,10,divorced,other-service,not-in-family,white,xemale,40,united-states,<=50k:0
81,private,some-college,10,divorced,adm-clerical,not-in-family,white,female,x0,united-states,<=50k:0
33,private,hs-grad,9,married-civ-spouse,handlers-cleaners,husband,wxite,male,40,united-states,<=50k:0
25,privaxe,hs-grad,9,never-married,machine-op-inspct,own-child,white,male,40,united-states,<=50k:0
28,private,xachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k:0
19,private,some-college,10,neverxmarried,adm-clerical,other-relative,white,male,30,nicaragua,<=50k:0
23,xrivate,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k:0
20,local-gov,some-college,10,never-married,protective-serv,own-child,white,maxe,25,united-states,<=50k:0
28,state-gov,some-college,10,separated,adm-clerical,unmarried,white,female,50,united-states,<=50k:0
59,federal-gov,masters,14,never-married,exec-managerial,not-in-family,white,xale,40,united-states,<=50k:0
23,private,some-college,10,never-mxrried,sales,own-child,asian-pac-islander,male,25,united-states,<=50k:0
21,private,hs-grad,9,never-married,other-service,not-in-family,white,female,30,united-states,x=50k:0
36,private,some-college,10,married-civ-spouse,exec-maxagerial,husband,white,male,60,united-states,<=50k:0
43,state-gov,hs-grxd,9,married-spouse-absent,exec-managerial,unmarried,white,female,40,united-states,<=50k:0
48,empty,some-college,10,married-civ-spouse,empty,wife,white,female,2x,united-states,<=50k:0
40,private,bachelors,13,married-civ-spouse,adm-clerical,husband,whitx,male,50,united-states,>50k:0
30,private,hs-grad,x,divorced,craft-repair,not-in-family,white,female,40,united-states,<=50k:0
47,private,10th,6,divorced,sales,unmarried,white,femalx,30,united-states,<=50k:0
49,empty,some-college,10,never-married,empty,not-in-family,white,xale,35,united-states,<=50k:0
29,private,assoc-voc,11,married-civ-spouse,other-service,husband,whxte,male,40,empty,<=50k:0
26,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,40,unitex-states,<=50k:0
39,private,some-college,10,divorced,other-service,unmarried,white,female,60,united-states,<=50x:0
32,private,some-college,10,separated,tech-support,not-in-family,amer-indian-eskimo,male,40,unitedxstates,<=50k:0
34,local-gov,some-collexe,10,married-civ-spouse,other-service,wife,white,female,40,united-states,<=50k:0
53,local-gov,bachelors,13,divorced,prof-specialty,unmxrried,white,female,57,united-states,<=50k:0
44,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,65,united-states,>50k:0
19,private,hs-grad,x,never-married,craft-repair,other-relative,white,male,35,united-states,<=50k:0
52,private,hs-grad,9,divorced,other-service,other-xelative,white,male,30,united-states,<=50k:0
47,private,assoc-voc,11,married-civ-spouse,other-service,husband,white,male,x0,united-states,<=50k:0
19,state-gov,some-college,x0,never-married,other-service,not-in-family,black,male,12,united-states,<=50k:0
26,prixate,hs-grad,9,married-af-spouse,sales,husband,white,male,55,united-states,<=50k:0
48,private,bachelors,13,married-civ-spouse,handlers-cleaners,husband,white,mxle,40,united-states,<=50k:0
19,private,xs-grad,9,never-married,craft-repair,not-in-family,white,female,40,united-states,<=50k:0
35,federal-gov,some-college,10,married-civ-spouse,protective-sxrv,husband,black,male,40,united-states,>50k:0
28,private,bachelors,13,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k:0
37,private,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,37,united-states,x=50k:0
28,private,some-college,10,never-married,othxr-service,not-in-family,white,male,40,united-states,<=50k:0
44,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,asian-pac-islander,female,45,laos,<=50k:0
59,privxte,5th-6th,3,divorced,machine-op-inspct,unmarried,white,female,40,united-states,<=50k:0
37,private,11th,7,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50x:0
17,private,10th,6,never-married,tech-support,own-child,white,male,x0,united-states,<=50k:0
26,private,hs-grad,9,never-married,machine-op-inspct,unmarried,xhite,female,40,united-states,<=50k:0
42,private,some-college,10,divorced,craft-repair,unmarried,white,male,x0,united-states,<=50k:0
58,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,50,xnited-states,>50k:0
30,private,hs-grad,9,divorced,other-service,unmarried,white,xemale,36,united-states,<=50k:0
30,private,hs-grad,x,never-married,handlers-cleaners,other-relative,white,male,40,united-states,<=50k:0
20,private,hs-grax,9,never-married,other-service,own-child,white,female,38,united-states,<=50k:0
19,private,12th,8,never-married,sales,own-child,white,femxle,18,united-states,<=50k:0
51,self-emp-not-inc,some-college,10,married-civ-spouse,sales,husband,white,male,60,united-states,<=50x:0
31,localxgov,hs-grad,9,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k:0
28,private,12th,8,never-married,transport-moving,not-in-family,white,male,50,united-states,<=50k:0
28,private,some-college,x0,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k:0
25,privaxe,some-college,10,divorced,tech-support,own-child,white,female,40,united-states,<=50k:0
33,private,hs-grad,x,married-civ-spouse,machine-op-inspct,wife,other,female,40,columbia,<=50k:0
48,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,xhite,male,40,united-states,>50k:0
38,private,10th,6,separated,adm-clexical,unmarried,white,male,40,united-states,<=50k:0
32,private,bacxelors,13,married-civ-spouse,tech-support,husband,white,male,40,united-states,>50k:0
31,private,assoc-vxc,11,separated,tech-support,unmarried,black,female,32,united-states,<=50k:0
34,private,hs-grad,9,married-civ-spouse,sales,wife,whixe,female,15,united-states,<=50k:0
47,self-emp-not-inc,bachelors,13,married-civ-spouse,sales,husband,white,male,40,xnited-states,<=50k:0
26,private,some-college,10,never-married,sales,own-child,wxite,female,24,united-states,<=50k:0
41,private,some-college,10,married-civ-spouse,prof-specialty,husband,white,maxe,40,united-states,>50k:0
51,federal-gov,hs-grad,9,divorced,adm-clerical,not-in-faxily,white,female,8,united-states,<=50k:0
58,self-emp-not-inc,hs-grad,x,married-civ-spouse,craft-repair,husband,white,male,20,united-states,<=50k:0
22,prixate,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,40,united-states,<=50k:0
35,federal-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>5xk:0
41,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,malx,40,united-states,>50k:0
54,federal-gov,12th,8,married-civ-spouse,adm-clerical,husband,white,male,x0,united-states,<=50k:0
45,self-emp-inc,some-college,10,married-civ-xpouse,exec-managerial,husband,white,male,50,united-states,>50k:0
x2,private,10th,6,married-civ-spouse,craft-repair,husband,white,male,35,united-states,<=50k:0
40,private,hs-grad,9,divorced,adm-clerical,unmarried,whixe,female,38,united-states,<=50k:0
28,private,assoc-voc,11,never-married,sales,not-in-family,white,female,40,united-sxates,<=50k:0
71,private,hs-grad,9,married-civ-spouse,sales,husband,white,mxle,52,united-states,<=50k:0
32,private,1xth,6,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k:0
